[2025-10-18T07:20:40.992Z] [INFO] Creating backup...
[2025-10-18T07:20:41.022Z] [SUCCESS] ✅ Backup created at tmp/backup-code-1760772040992
[2025-10-18T07:20:41.022Z] [INFO] 
📝 Organizing code in files...
[2025-10-18T07:20:41.023Z] [SUCCESS]    ✅ Organized imports: src/__tests__/ai-assistant.test.ts
[2025-10-18T07:24:01.533Z] [SUCCESS]    ✅ Organized imports: src/app/(admin)/crm/leads/page.tsx
[2025-10-18T07:24:01.534Z] [SUCCESS]    ✅ Organized imports: src/app/(admin)/flow/page.tsx
[2025-10-18T07:24:01.534Z] [SUCCESS]    ✅ Organized imports: src/app/(admin)/integrations/page.tsx
[2025-10-18T07:24:01.535Z] [SUCCESS]    ✅ Organized imports: src/app/(admin)/messages/page.tsx
[2025-10-18T07:24:01.536Z] [SUCCESS]    ✅ Organized imports: src/app/(admin)/notifications/page.tsx
[2025-10-18T07:24:01.536Z] [SUCCESS]    ✅ Organized imports: src/app/(admin)/owner/dashboard/page.tsx
[2025-10-18T07:24:01.537Z] [SUCCESS]    ✅ Organized imports: src/app/(admin)/performance/page.tsx
[2025-10-18T07:24:01.537Z] [SUCCESS]    ✅ Organized imports: src/app/(admin)/profile/page.tsx
[2025-10-18T07:24:01.541Z] [SUCCESS]    ✅ Organized imports: src/app/(admin)/review/page.tsx
[2025-10-18T07:24:01.542Z] [SUCCESS]    ✅ Organized imports: src/app/(admin)/security/page.tsx
[2025-10-18T07:24:01.543Z] [SUCCESS]    ✅ Organized imports: src/app/(admin)/sessions/[id]/notes/page.tsx
[2025-10-18T07:24:01.544Z] [SUCCESS]    ✅ Organized imports: src/app/(admin)/settings/api-keys/page.tsx
[2025-10-18T07:24:01.546Z] [SUCCESS]    ✅ Organized imports: src/app/(admin)/settings/page.tsx
[2025-10-18T07:24:01.546Z] [SUCCESS]    ✅ Organized imports: src/app/(admin)/supervisor/dashboard/page.tsx
[2025-10-18T07:24:01.547Z] [SUCCESS]    ✅ Organized imports: src/app/(auth)/forgot-password/page.tsx
[2025-10-18T07:24:01.547Z] [SUCCESS]    ✅ Organized imports: src/app/(auth)/layout.tsx
[2025-10-18T07:24:01.548Z] [SUCCESS]    ✅ Organized imports: src/app/(auth)/login/page.tsx
[2025-10-18T07:24:01.548Z] [SUCCESS]    ✅ Organized imports: src/app/(auth)/register/page.tsx
[2025-10-18T07:24:01.549Z] [SUCCESS]    ✅ Organized imports: src/app/(auth)/reset-password/page.tsx
[2025-10-18T07:24:01.549Z] [SUCCESS]    ✅ Organized imports: src/app/(auth)/verify-email/page.tsx
[2025-10-18T07:24:01.550Z] [SUCCESS]    ✅ Organized imports: src/app/(doctor)/doctor-dashboard/page.tsx
[2025-10-18T07:24:01.550Z] [SUCCESS]    ✅ Organized imports: src/app/(health)/appointments/page.tsx
[2025-10-18T07:24:01.554Z] [SUCCESS]    ✅ Organized imports: src/app/(health)/approvals/page.tsx
[2025-10-18T07:24:01.555Z] [SUCCESS]    ✅ Organized imports: src/app/(health)/family-support/page.tsx
[2025-10-18T07:24:01.556Z] [SUCCESS]    ✅ Organized imports: src/app/(health)/health/patients/[id]/iep/page.tsx
[2025-10-18T07:24:01.557Z] [SUCCESS]    ✅ Organized imports: src/app/(health)/health/sessions/book/page.tsx
[2025-10-18T07:24:01.558Z] [SUCCESS]    ✅ Organized imports: src/app/(health)/insurance/page.tsx
[2025-10-18T07:24:01.559Z] [SUCCESS]    ✅ Organized imports: src/app/(health)/insurance-claims/page.tsx
[2025-10-18T07:24:01.559Z] [SUCCESS]    ✅ Organized imports: src/app/(health)/medical-file/page.tsx
[2025-10-18T07:24:01.560Z] [SUCCESS]    ✅ Organized imports: src/app/(health)/patients/[id]/page.tsx
[2025-10-18T07:24:01.561Z] [SUCCESS]    ✅ Organized imports: src/app/(health)/patients/page.tsx
[2025-10-18T07:24:01.562Z] [SUCCESS]    ✅ Organized imports: src/app/(health)/progress-tracking/page.tsx
[2025-10-18T07:24:01.563Z] [SUCCESS]    ✅ Organized imports: src/app/(health)/sessions/page.tsx
[2025-10-18T07:24:01.563Z] [SUCCESS]    ✅ Organized imports: src/app/(health)/therapy/page.tsx
[2025-10-18T07:24:01.564Z] [SUCCESS]    ✅ Organized imports: src/app/(health)/training/page.tsx
[2025-10-18T07:24:01.565Z] [SUCCESS]    ✅ Organized imports: src/app/(info)/about/page.tsx
[2025-10-18T07:24:01.565Z] [SUCCESS]    ✅ Organized imports: src/app/(info)/contact/page.tsx
[2025-10-18T07:24:01.565Z] [SUCCESS]    ✅ Organized imports: src/app/(info)/layout.tsx
[2025-10-18T07:24:01.566Z] [SUCCESS]    ✅ Organized imports: src/app/(legal)/layout.tsx
[2025-10-18T07:24:01.566Z] [SUCCESS]    ✅ Organized imports: src/app/(legal)/privacy/page.tsx
[2025-10-18T07:24:01.567Z] [SUCCESS]    ✅ Organized imports: src/app/(legal)/terms/page.tsx
[2025-10-18T07:24:01.567Z] [SUCCESS]    ✅ Organized imports: src/app/(marketing)/faq/page.tsx
[2025-10-18T07:24:01.568Z] [SUCCESS]    ✅ Organized imports: src/app/(marketing)/features/page.tsx
[2025-10-18T07:24:01.568Z] [SUCCESS]    ✅ Organized imports: src/app/(marketing)/pricing/page.tsx
[2025-10-18T07:24:01.568Z] [SUCCESS]    ✅ Organized imports: src/app/(patient)/patient-dashboard/page.tsx
[2025-10-18T07:24:01.569Z] [SUCCESS]    ✅ Organized imports: src/app/(public)/chatbot/page.tsx
[2025-10-18T07:24:01.570Z] [SUCCESS]    ✅ Organized imports: src/app/(staff)/staff-dashboard/page.tsx
[2025-10-18T07:24:01.570Z] [SUCCESS]    ✅ Organized imports: src/app/(supervisor)/supervisor-dashboard/page.tsx
[2025-10-18T07:24:01.571Z] [SUCCESS]    ✅ Organized imports: src/app/api/admin/configs/route.ts
[2025-10-18T07:24:01.571Z] [SUCCESS]    ✅ Organized imports: src/app/api/admin/security-events/route.ts
[2025-10-18T07:24:01.572Z] [SUCCESS]    ✅ Organized imports: src/app/api/admin/stats/route.ts
[2025-10-18T07:24:01.572Z] [SUCCESS]    ✅ Organized imports: src/app/api/admin/system-config/route.ts
[2025-10-18T07:24:01.572Z] [SUCCESS]    ✅ Organized imports: src/app/api/admin/users/[id]/route.ts
[2025-10-18T07:24:01.573Z] [SUCCESS]    ✅ Organized imports: src/app/api/admin/users/route.ts
[2025-10-18T07:24:01.573Z] [SUCCESS]    ✅ Organized imports: src/app/api/agent/completion/route.ts
[2025-10-18T07:24:01.573Z] [SUCCESS]    ✅ Organized imports: src/app/api/agent/logs/route.ts
[2025-10-18T07:24:01.574Z] [SUCCESS]    ✅ Organized imports: src/app/api/agent/status/route.ts
[2025-10-18T07:24:01.574Z] [SUCCESS]    ✅ Organized imports: src/app/api/agent/tasks/route.ts
[2025-10-18T07:24:01.574Z] [SUCCESS]    ✅ Organized imports: src/app/api/analytics/action/route.ts
[2025-10-18T07:24:01.575Z] [SUCCESS]    ✅ Organized imports: src/app/api/analytics/metrics/route.ts
[2025-10-18T07:24:01.579Z] [SUCCESS]    ✅ Organized imports: src/app/api/appointments/[id]/route.ts
[2025-10-18T07:24:01.579Z] [SUCCESS]    ✅ Organized imports: src/app/api/appointments/availability/route.ts
[2025-10-18T07:24:01.580Z] [SUCCESS]    ✅ Organized imports: src/app/api/appointments/book/route.ts
[2025-10-18T07:24:01.580Z] [SUCCESS]    ✅ Organized imports: src/app/api/appointments/conflict-check/route.ts
[2025-10-18T07:24:01.581Z] [SUCCESS]    ✅ Organized imports: src/app/api/appointments/route.ts
[2025-10-18T07:24:01.581Z] [SUCCESS]    ✅ Organized imports: src/app/api/audit-logs/route.ts
[2025-10-18T07:24:01.581Z] [SUCCESS]    ✅ Organized imports: src/app/api/auth/forgot-password/route.ts
[2025-10-18T07:24:01.582Z] [SUCCESS]    ✅ Organized imports: src/app/api/auth/login/route.ts
[2025-10-18T07:24:01.582Z] [SUCCESS]    ✅ Organized imports: src/app/api/auth/logout/route.ts
[2025-10-18T07:24:01.582Z] [SUCCESS]    ✅ Organized imports: src/app/api/auth/me/route.ts
[2025-10-18T07:24:01.583Z] [SUCCESS]    ✅ Organized imports: src/app/api/auth/register/route.ts
[2025-10-18T07:24:01.583Z] [SUCCESS]    ✅ Organized imports: src/app/api/auth/reset-password/route.ts
[2025-10-18T07:24:01.583Z] [SUCCESS]    ✅ Organized imports: src/app/api/chatbot/appointments/route.ts
[2025-10-18T07:24:01.583Z] [SUCCESS]    ✅ Organized imports: src/app/api/chatbot/config/route.ts
[2025-10-18T07:24:01.584Z] [SUCCESS]    ✅ Organized imports: src/app/api/chatbot/conversations/route.ts
[2025-10-18T07:24:01.584Z] [SUCCESS]    ✅ Organized imports: src/app/api/chatbot/flows/route.ts
[2025-10-18T07:24:01.584Z] [SUCCESS]    ✅ Organized imports: src/app/api/chatbot/intents/route.ts
[2025-10-18T07:24:01.584Z] [SUCCESS]    ✅ Organized imports: src/app/api/chatbot/message/route.ts
[2025-10-18T07:24:01.585Z] [SUCCESS]    ✅ Organized imports: src/app/api/chatbot/messages/route.ts
[2025-10-18T07:24:01.585Z] [SUCCESS]    ✅ Organized imports: src/app/api/crm/contacts/route.ts
[2025-10-18T07:24:01.585Z] [SUCCESS]    ✅ Organized imports: src/app/api/crm/leads/route.ts
[2025-10-18T07:24:01.585Z] [SUCCESS]    ✅ Organized imports: src/app/api/crm/stats/route.ts
[2025-10-18T07:24:01.586Z] [SUCCESS]    ✅ Organized imports: src/app/api/dashboard/health/route.ts
[2025-10-18T07:24:01.586Z] [SUCCESS]    ✅ Organized imports: src/app/api/dashboard/logs/route.ts
[2025-10-18T07:24:01.587Z] [SUCCESS]    ✅ Organized imports: src/app/api/dashboard/metrics/route.ts
[2025-10-18T07:24:01.587Z] [SUCCESS]    ✅ Organized imports: src/app/api/doctors/availability/route.ts
[2025-10-18T07:24:01.587Z] [SUCCESS]    ✅ Organized imports: src/app/api/errors/route.ts
[2025-10-18T07:24:01.588Z] [SUCCESS]    ✅ Organized imports: src/app/api/health/route.ts
[2025-10-18T07:24:01.588Z] [SUCCESS]    ✅ Organized imports: src/app/api/healthcare/appointments/route.ts
[2025-10-18T07:24:01.588Z] [SUCCESS]    ✅ Organized imports: src/app/api/healthcare/patients/route.ts
[2025-10-18T07:24:01.589Z] [SUCCESS]    ✅ Organized imports: src/app/api/i18n/route.ts
[2025-10-18T07:24:01.589Z] [SUCCESS]    ✅ Organized imports: src/app/api/insurance/claims/[id]/submit/route.ts
[2025-10-18T07:24:01.590Z] [SUCCESS]    ✅ Organized imports: src/app/api/insurance/claims/route.ts
[2025-10-18T07:24:01.590Z] [SUCCESS]    ✅ Organized imports: src/app/api/medical-records/route.ts
[2025-10-18T07:24:01.591Z] [SUCCESS]    ✅ Organized imports: src/app/api/medical-records/upload/route.ts
[2025-10-18T07:24:01.591Z] [SUCCESS]    ✅ Organized imports: src/app/api/notifications/send/route.ts
[2025-10-18T07:24:01.591Z] [SUCCESS]    ✅ Organized imports: src/app/api/notifications/templates/route.ts
[2025-10-18T07:24:01.592Z] [SUCCESS]    ✅ Organized imports: src/app/api/patients/[id]/activate/route.ts
[2025-10-18T07:24:01.592Z] [SUCCESS]    ✅ Organized imports: src/app/api/patients/[id]/activation/step/route.ts
[2025-10-18T07:24:01.593Z] [SUCCESS]    ✅ Organized imports: src/app/api/patients/journey/route.ts
[2025-10-18T07:24:01.593Z] [SUCCESS]    ✅ Organized imports: src/app/api/payments/webhook/stripe/route.ts
[2025-10-18T07:24:01.593Z] [SUCCESS]    ✅ Organized imports: src/app/api/reports/dashboard-metrics/route.ts
[2025-10-18T07:24:01.594Z] [SUCCESS]    ✅ Organized imports: src/app/api/reports/export/route.ts
[2025-10-18T07:24:01.594Z] [SUCCESS]    ✅ Organized imports: src/app/api/sessions/available-slots/route.ts
[2025-10-18T07:24:01.594Z] [SUCCESS]    ✅ Organized imports: src/app/api/slack/notify/route.ts
[2025-10-18T07:24:01.595Z] [SUCCESS]    ✅ Organized imports: src/app/api/slack/webhook/route.ts
[2025-10-18T07:24:01.595Z] [SUCCESS]    ✅ Organized imports: src/app/api/supervisor/call-request/route.ts
[2025-10-18T07:24:01.596Z] [SUCCESS]    ✅ Organized imports: src/app/api/test/clear-rate-limit/route.ts
[2025-10-18T07:24:01.596Z] [SUCCESS]    ✅ Organized imports: src/app/api/translations/[lang]/route.ts
[2025-10-18T07:24:01.596Z] [SUCCESS]    ✅ Organized imports: src/app/api/translations/missing/route.ts
[2025-10-18T07:24:01.596Z] [SUCCESS]    ✅ Organized imports: src/app/api/upload/route.ts
[2025-10-18T07:24:01.597Z] [SUCCESS]    ✅ Organized imports: src/app/api/user/preferences/route.ts
[2025-10-18T07:24:01.597Z] [SUCCESS]    ✅ Organized imports: src/app/api/webhook/whatsapp/route.ts
[2025-10-18T07:24:01.597Z] [SUCCESS]    ✅ Organized imports: src/app/api/webhooks/payments/moyasar/route.ts
[2025-10-18T07:24:01.598Z] [SUCCESS]    ✅ Organized imports: src/app/api/webhooks/payments/stripe/route.ts
[2025-10-18T07:24:01.598Z] [SUCCESS]    ✅ Organized imports: src/app/dashboard/doctor/page.tsx
[2025-10-18T07:24:01.598Z] [SUCCESS]    ✅ Organized imports: src/app/dashboard/page.tsx
[2025-10-18T07:24:01.599Z] [SUCCESS]    ✅ Organized imports: src/app/dashboard/patient/page.tsx
[2025-10-18T07:24:01.601Z] [SUCCESS]    ✅ Organized imports: src/app/dashboard/staff/page.tsx
[2025-10-18T07:24:01.601Z] [SUCCESS]    ✅ Organized imports: src/app/dashboard/supervisor/page.tsx
[2025-10-18T07:24:01.601Z] [SUCCESS]    ✅ Organized imports: src/app/dashboard/user/page.tsx
[2025-10-18T07:24:01.602Z] [SUCCESS]    ✅ Organized imports: src/app/error.tsx
[2025-10-18T07:24:01.602Z] [SUCCESS]    ✅ Organized imports: src/app/layout.minimal.tsx
[2025-10-18T07:24:01.602Z] [SUCCESS]    ✅ Organized imports: src/app/layout.tsx
[2025-10-18T07:24:01.602Z] [SUCCESS]    ✅ Organized imports: src/app/not-found.tsx
[2025-10-18T07:24:01.603Z] [SUCCESS]    ✅ Organized imports: src/app/page.tsx
[2025-10-18T07:24:01.603Z] [SUCCESS]    ✅ Organized imports: src/app/robots.ts
[2025-10-18T07:24:01.604Z] [SUCCESS]    ✅ Organized imports: src/app/sitemap.ts
[2025-10-18T07:24:01.604Z] [SUCCESS]    ✅ Organized imports: src/app/uikit/guidelines/page.tsx
[2025-10-18T07:24:01.604Z] [SUCCESS]    ✅ Organized imports: src/app/uikit/page.tsx
[2025-10-18T07:24:01.605Z] [SUCCESS]    ✅ Organized imports: src/components/LanguageSwitcher.tsx
[2025-10-18T07:24:01.605Z] [SUCCESS]    ✅ Organized imports: src/components/accessibility/AccessibilitySettings.tsx
[2025-10-18T07:24:01.606Z] [SUCCESS]    ✅ Organized imports: src/components/appointments/AppointmentManager.tsx
[2025-10-18T07:24:01.607Z] [SUCCESS]    ✅ Organized imports: src/components/auth/ProtectedRoute.tsx
[2025-10-18T07:24:01.607Z] [SUCCESS]    ✅ Organized imports: src/components/booking/AvailableSlotsPicker.tsx
[2025-10-18T07:24:01.607Z] [SUCCESS]    ✅ Organized imports: src/components/booking/SessionTypeSelector.tsx
[2025-10-18T07:24:01.608Z] [SUCCESS]    ✅ Organized imports: src/components/charts/AreaChart.tsx
[2025-10-18T07:24:01.608Z] [SUCCESS]    ✅ Organized imports: src/components/charts/BarChart.tsx
[2025-10-18T07:24:01.609Z] [SUCCESS]    ✅ Organized imports: src/components/charts/LineChart.tsx
[2025-10-18T07:24:01.609Z] [SUCCESS]    ✅ Organized imports: src/components/charts/index.ts
[2025-10-18T07:24:01.610Z] [SUCCESS]    ✅ Organized imports: src/components/chatbot/MoainChatbot.tsx
[2025-10-18T07:24:01.610Z] [SUCCESS]    ✅ Organized imports: src/components/chatbot/MoeenChatbot.tsx
[2025-10-18T07:24:01.611Z] [SUCCESS]    ✅ Organized imports: src/components/common/DirectionToggle.tsx
[2025-10-18T07:24:01.611Z] [SUCCESS]    ✅ Organized imports: src/components/common/EmptyState.tsx
[2025-10-18T07:24:01.611Z] [SUCCESS]    ✅ Organized imports: src/components/common/ErrorBoundary.tsx
[2025-10-18T07:24:01.611Z] [SUCCESS]    ✅ Organized imports: src/components/common/LanguageSwitcher.tsx
[2025-10-18T07:24:01.612Z] [SUCCESS]    ✅ Organized imports: src/components/common/LiveDot.tsx
[2025-10-18T07:24:01.612Z] [SUCCESS]    ✅ Organized imports: src/components/common/OptimizedImage.tsx
[2025-10-18T07:24:01.612Z] [SUCCESS]    ✅ Organized imports: src/components/common/PerformanceOptimizedImage.tsx
[2025-10-18T07:24:01.615Z] [SUCCESS]    ✅ Organized imports: src/components/common/PlaceholderSquare.tsx
[2025-10-18T07:24:01.615Z] [SUCCESS]    ✅ Organized imports: src/components/common/index.ts
[2025-10-18T07:24:01.616Z] [SUCCESS]    ✅ Organized imports: src/components/dashboard/Charts.tsx
[2025-10-18T07:24:01.616Z] [SUCCESS]    ✅ Organized imports: src/components/dashboard/KpiCard.tsx
[2025-10-18T07:24:01.616Z] [SUCCESS]    ✅ Organized imports: src/components/index.ts
[2025-10-18T07:24:01.617Z] [SUCCESS]    ✅ Organized imports: src/components/insurance/ClaimsManager.tsx
[2025-10-18T07:24:01.617Z] [SUCCESS]    ✅ Organized imports: src/components/layout/GlobalHeader.tsx
[2025-10-18T07:24:01.617Z] [SUCCESS]    ✅ Organized imports: src/components/layout/SmartHeader.tsx
[2025-10-18T07:24:01.618Z] [SUCCESS]    ✅ Organized imports: src/components/layout/index.ts
[2025-10-18T07:24:01.619Z] [SUCCESS]    ✅ Organized imports: src/components/patient/ActivationFlow.tsx
[2025-10-18T07:24:01.619Z] [SUCCESS]    ✅ Organized imports: src/components/patient/PreVisitChecklist.tsx
[2025-10-18T07:24:01.620Z] [SUCCESS]    ✅ Organized imports: src/components/patients/PatientRecords.tsx
[2025-10-18T07:24:01.621Z] [SUCCESS]    ✅ Organized imports: src/components/providers/DesignSystemProvider.tsx
[2025-10-18T07:24:01.621Z] [SUCCESS]    ✅ Organized imports: src/components/providers/I18nProvider.tsx
[2025-10-18T07:24:01.622Z] [SUCCESS]    ✅ Organized imports: src/components/providers/UIProvider.tsx
[2025-10-18T07:24:01.622Z] [SUCCESS]    ✅ Organized imports: src/components/settings/KeywordEditor.tsx
[2025-10-18T07:24:01.623Z] [SUCCESS]    ✅ Organized imports: src/components/settings/SettingsTabs.tsx
[2025-10-18T07:24:01.623Z] [SUCCESS]    ✅ Organized imports: src/components/shared/DataTable.tsx
[2025-10-18T07:24:01.623Z] [SUCCESS]    ✅ Organized imports: src/components/shared/EmptyState.tsx
[2025-10-18T07:24:01.624Z] [SUCCESS]    ✅ Organized imports: src/components/shared/Form.tsx
[2025-10-18T07:24:01.624Z] [SUCCESS]    ✅ Organized imports: src/components/shared/LiveRegion.tsx
[2025-10-18T07:24:01.624Z] [SUCCESS]    ✅ Organized imports: src/components/shared/Modal.tsx
[2025-10-18T07:24:01.624Z] [SUCCESS]    ✅ Organized imports: src/components/shared/ScreenReaderOnly.tsx
[2025-10-18T07:24:01.625Z] [SUCCESS]    ✅ Organized imports: src/components/shared/Tabs.tsx
[2025-10-18T07:24:01.625Z] [SUCCESS]    ✅ Organized imports: src/components/shared/index.ts
[2025-10-18T07:24:01.625Z] [SUCCESS]    ✅ Organized imports: src/components/shell/HeaderSimple.tsx
[2025-10-18T07:24:01.626Z] [SUCCESS]    ✅ Organized imports: src/components/shell/Sidebar.tsx
[2025-10-18T07:24:01.627Z] [SUCCESS]    ✅ Organized imports: src/components/ui/Badge.tsx
[2025-10-18T07:24:01.627Z] [SUCCESS]    ✅ Organized imports: src/components/ui/Button.tsx
[2025-10-18T07:24:01.628Z] [SUCCESS]    ✅ Organized imports: src/components/ui/Card.tsx
[2025-10-18T07:24:01.628Z] [SUCCESS]    ✅ Organized imports: src/components/ui/Checkbox.tsx
[2025-10-18T07:24:01.629Z] [SUCCESS]    ✅ Organized imports: src/components/ui/DataTable.tsx
[2025-10-18T07:24:01.629Z] [SUCCESS]    ✅ Organized imports: src/components/ui/Input.tsx
[2025-10-18T07:24:01.629Z] [SUCCESS]    ✅ Organized imports: src/components/ui/Label.tsx
[2025-10-18T07:24:01.630Z] [SUCCESS]    ✅ Organized imports: src/components/ui/LoadingSpinner.tsx
[2025-10-18T07:24:01.630Z] [SUCCESS]    ✅ Organized imports: src/components/ui/Modal.tsx
[2025-10-18T07:24:01.630Z] [SUCCESS]    ✅ Organized imports: src/components/ui/ScrollArea.tsx
[2025-10-18T07:24:01.630Z] [SUCCESS]    ✅ Organized imports: src/components/ui/Select.tsx
[2025-10-18T07:24:01.630Z] [SUCCESS]    ✅ Organized imports: src/components/ui/Skeleton.tsx
[2025-10-18T07:24:01.631Z] [SUCCESS]    ✅ Organized imports: src/components/ui/Switch.tsx
[2025-10-18T07:24:01.631Z] [SUCCESS]    ✅ Organized imports: src/components/ui/Table.tsx
[2025-10-18T07:24:01.631Z] [SUCCESS]    ✅ Organized imports: src/components/ui/Tabs.tsx
[2025-10-18T07:24:01.631Z] [SUCCESS]    ✅ Organized imports: src/components/ui/Textarea.tsx
[2025-10-18T07:24:01.632Z] [SUCCESS]    ✅ Organized imports: src/components/ui/Toast.tsx
[2025-10-18T07:24:01.632Z] [SUCCESS]    ✅ Organized imports: src/components/ui/Tooltip.tsx
[2025-10-18T07:24:01.632Z] [SUCCESS]    ✅ Organized imports: src/config/api.ts
[2025-10-18T07:24:01.632Z] [SUCCESS]    ✅ Organized imports: src/config/app.ts
[2025-10-18T07:24:01.632Z] [SUCCESS]    ✅ Organized imports: src/config/auth.ts
[2025-10-18T07:24:01.632Z] [SUCCESS]    ✅ Organized imports: src/config/database.ts
[2025-10-18T07:24:01.632Z] [SUCCESS]    ✅ Organized imports: src/config/env.ts
[2025-10-18T07:24:01.633Z] [SUCCESS]    ✅ Organized imports: src/constants/api.ts
[2025-10-18T07:24:01.633Z] [SUCCESS]    ✅ Organized imports: src/constants/i18n-keys.ts
[2025-10-18T07:24:01.633Z] [SUCCESS]    ✅ Organized imports: src/constants/index.ts
[2025-10-18T07:24:01.633Z] [SUCCESS]    ✅ Organized imports: src/constants/roles.ts
[2025-10-18T07:24:01.633Z] [SUCCESS]    ✅ Organized imports: src/constants/routes.ts
[2025-10-18T07:24:01.633Z] [SUCCESS]    ✅ Organized imports: src/constants/storage.ts
[2025-10-18T07:24:01.633Z] [SUCCESS]    ✅ Organized imports: src/constants/theme.ts
[2025-10-18T07:24:01.633Z] [SUCCESS]    ✅ Organized imports: src/constants/ui.ts
[2025-10-18T07:24:01.634Z] [SUCCESS]    ✅ Organized imports: src/constants/validation.ts
[2025-10-18T07:24:01.634Z] [SUCCESS]    ✅ Organized imports: src/context/TranslationProvider.tsx
[2025-10-18T07:24:01.634Z] [SUCCESS]    ✅ Organized imports: src/core/api/base-handler.ts
[2025-10-18T07:24:01.635Z] [SUCCESS]    ✅ Organized imports: src/core/constants/index.ts
[2025-10-18T07:24:01.635Z] [SUCCESS]    ✅ Organized imports: src/core/design-system/index.ts
[2025-10-18T07:24:01.636Z] [SUCCESS]    ✅ Organized imports: src/core/index.ts
[2025-10-18T07:24:01.637Z] [SUCCESS]    ✅ Organized imports: src/core/store/index.ts
[2025-10-18T07:24:01.637Z] [SUCCESS]    ✅ Organized imports: src/core/theme/index.ts
[2025-10-18T07:24:01.637Z] [SUCCESS]    ✅ Organized imports: src/core/types/index.ts
[2025-10-18T07:24:01.638Z] [SUCCESS]    ✅ Organized imports: src/core/utils/index.ts
[2025-10-18T07:24:01.638Z] [SUCCESS]    ✅ Organized imports: src/core/utils.ts
[2025-10-18T07:24:01.638Z] [SUCCESS]    ✅ Organized imports: src/design-system/types.ts
[2025-10-18T07:24:01.638Z] [SUCCESS]    ✅ Organized imports: src/hooks/index.ts
[2025-10-18T07:24:01.638Z] [SUCCESS]    ✅ Organized imports: src/hooks/useApi.ts
[2025-10-18T07:24:01.639Z] [SUCCESS]    ✅ Organized imports: src/hooks/useAsync.ts
[2025-10-18T07:24:01.639Z] [SUCCESS]    ✅ Organized imports: src/hooks/useAuth.ts
[2025-10-18T07:24:01.640Z] [SUCCESS]    ✅ Organized imports: src/hooks/useBrandColorFromLogo.ts
[2025-10-18T07:24:01.640Z] [SUCCESS]    ✅ Organized imports: src/hooks/useClickOutside.ts
[2025-10-18T07:24:01.640Z] [SUCCESS]    ✅ Organized imports: src/hooks/useCounter.ts
[2025-10-18T07:24:01.641Z] [SUCCESS]    ✅ Organized imports: src/hooks/useDebounce.ts
[2025-10-18T07:24:01.641Z] [SUCCESS]    ✅ Organized imports: src/hooks/useErrorHandler.tsx
[2025-10-18T07:24:01.641Z] [SUCCESS]    ✅ Organized imports: src/hooks/useForm.ts
[2025-10-18T07:24:01.642Z] [SUCCESS]    ✅ Organized imports: src/hooks/useI18n.ts
[2025-10-18T07:24:01.642Z] [SUCCESS]    ✅ Organized imports: src/hooks/useIntersectionObserver.ts
[2025-10-18T07:24:01.643Z] [SUCCESS]    ✅ Organized imports: src/hooks/useKeyPress.ts
[2025-10-18T07:24:01.643Z] [SUCCESS]    ✅ Organized imports: src/hooks/useKeyboardNavigation.ts
[2025-10-18T07:24:01.643Z] [SUCCESS]    ✅ Organized imports: src/hooks/useLocalStorage.ts
[2025-10-18T07:24:01.644Z] [SUCCESS]    ✅ Organized imports: src/hooks/useMediaQuery.ts
[2025-10-18T07:24:01.644Z] [SUCCESS]    ✅ Organized imports: src/hooks/useMemoryLeakPrevention.ts
[2025-10-18T07:24:01.645Z] [SUCCESS]    ✅ Organized imports: src/hooks/usePerformance.ts
[2025-10-18T07:24:01.645Z] [SUCCESS]    ✅ Organized imports: src/hooks/usePrevious.ts
[2025-10-18T07:24:01.646Z] [SUCCESS]    ✅ Organized imports: src/hooks/useT.tsx
[2025-10-18T07:24:01.646Z] [SUCCESS]    ✅ Organized imports: src/hooks/useThrottle.ts
[2025-10-18T07:24:01.646Z] [SUCCESS]    ✅ Organized imports: src/hooks/useToggle.ts
[2025-10-18T07:24:01.647Z] [SUCCESS]    ✅ Organized imports: src/hooks/useTranslation.ts
[2025-10-18T07:24:01.648Z] [SUCCESS]    ✅ Organized imports: src/lib/accessibility/aria-utils.ts
[2025-10-18T07:24:01.648Z] [SUCCESS]    ✅ Organized imports: src/lib/accessibility.ts
[2025-10-18T07:24:01.648Z] [SUCCESS]    ✅ Organized imports: src/lib/ai-assistant.ts
[2025-10-18T07:24:01.648Z] [SUCCESS]    ✅ Organized imports: src/lib/analytics-stubs.ts
[2025-10-18T07:24:01.648Z] [SUCCESS]    ✅ Organized imports: src/lib/api/config.ts
[2025-10-18T07:24:01.649Z] [SUCCESS]    ✅ Organized imports: src/lib/auth/authorize.ts
[2025-10-18T07:24:01.649Z] [SUCCESS]    ✅ Organized imports: src/lib/auth/roles.ts
[2025-10-18T07:24:01.649Z] [SUCCESS]    ✅ Organized imports: src/lib/cache/redis.ts
[2025-10-18T07:24:01.650Z] [SUCCESS]    ✅ Organized imports: src/lib/cache-system.ts
[2025-10-18T07:24:01.651Z] [SUCCESS]    ✅ Organized imports: src/lib/cn.ts
[2025-10-18T07:24:01.651Z] [SUCCESS]    ✅ Organized imports: src/lib/conversation-flows.ts
[2025-10-18T07:24:01.652Z] [SUCCESS]    ✅ Organized imports: src/lib/cuid.ts
[2025-10-18T07:24:01.652Z] [SUCCESS]    ✅ Organized imports: src/lib/database-utils.ts
[2025-10-18T07:24:01.653Z] [SUCCESS]    ✅ Organized imports: src/lib/database.ts
